longitude        latitude        elevation           val1     val2
119.3530987     58.99763219     385.2072754          40      74
119.0507722     59.01612743     386.6991577          41      74
118.7481393     59.03394317     388.8271790          42      74
118.4452109     59.05107845     396.5004883          43      74
118.1419982     59.06753232     406.3305359          44      74
117.8385133     59.08330383     411.2492065          45      74
117.5347654     59.09839225     414.8854065          46      74
117.2307657     59.11279672     429.9767151          47      74
116.9265299     59.12651626     434.3498840          48      74
116.6220628     59.13955042     441.5294495          49      74
116.3173804     59.15189828     441.8416138          50      74
121.8060303     58.97965158     368.0021057          32      75
121.5052849     59.00364207     367.0244751          33      75
121.2041434     59.02695933     365.3195801          34      75
120.9026164     59.04960211     361.6908875          35      75
120.6007112     59.07156941     361.0694885          36      75
120.2984430     59.09285973     364.7848206          37      75
119.9958193     59.11347215     374.2145081          38      75
119.6928509     59.13340554     385.2139282          39      75
119.3895529     59.15265969     394.1033630          40      75
119.0859313     59.17123159     397.5730896          41      75
118.7819993     59.18912123     401.0668945          42      75
118.4777680     59.20632764     412.8983154          43      75
118.1732486     59.22284987     421.4350281          44      75
117.8684535     59.23868695     427.2128906          45      75
117.5633919     59.25383814     435.0142517          46      75
117.2580752     59.26830258     447.8807373          47      75
116.9525193     59.28207928     456.1788940          48      75
116.6467292     59.29516777     458.0683289          49      75
121.8530882     59.13392188     382.2961731          32      76
121.5510741     59.15801130     386.0779114          33      76
121.2486588     59.18142481     374.4650879          34      76
120.9458530     59.20416115     369.5132446          35      76
120.6426642     59.22621931     370.6568909          36      76
120.3391076     59.24759779     365.7953796          37      76
120.0351908     59.26829563     373.1702881          38      76
119.7309249     59.28831171     384.2026978          39      76
119.4263242     59.30764471     391.8709412          40      76
119.1213967     59.32629378     405.5043030          41      76
118.8161553     59.34425890     410.5749512          42      76
118.5106099     59.36153692     421.0554810          43      76
118.2047727     59.37812797     430.7087708          44      76
117.8986561     59.39403107     438.6503906          45      76
117.5922696     59.40924545     449.7624817          46      76
117.2856246     59.42377027     455.8578796          47      76
116.9787372     59.43760451     459.8692322          48      76
116.6716125     59.45074770     463.3635864          49      76
121.9005540     59.28814351     382.0724792          32      77
121.5972608     59.31233252     384.2801208          33      77
121.2935612     59.33584292     388.0263062          34      77
120.9894660     59.35867345     385.8091736          35      77
120.6849828     59.38082308     390.6126709          36      77
120.3801269     59.40229030     385.3982849          37      77
120.0749063     59.42307414     373.3061523          38      77
119.7693319     59.44317346     383.6639404          39      77
119.4634183     59.46258693     394.0204163          40      77
119.1571736     59.48131369     405.7121582          41      77
118.8506101     59.49935263     418.7502747          42      77
118.5437395     59.51670275     424.9215088          43      77
118.2365739     59.53336417     430.7364502          44      77
117.9291245     59.54933373     443.4775391          45      77
117.6214015     59.56461175     451.4851074          46      77
117.3134167     59.57919735     455.7620544          47      77
117.0051863     59.59308952     461.4294739          48      77
116.6967154     59.60628779     462.4140930          49      77
121.9484337     59.44231727     373.5169983          32      78
121.6438508     59.46660653     378.3675842          33      78
121.3388561     59.49021447     390.9815979          34      78
121.0334607     59.51313982     404.6378784          35      78
120.7276723     59.53538154     426.7887268          36      78
120.4215063     59.55693809     401.7102356          37      78
120.1149707     59.57780851     383.1959534          38      78
119.8080767     59.59799164     382.2362976          39      78
119.5008390     59.61748613     389.5675049          40      78
119.1932659     59.63629111     408.1632996          41      78
118.8853698     59.65440547     419.7250061          42      78
118.5771624     59.67182818     429.4774170          43      78
118.2686554     59.68855827     432.7965698          44      78
117.9598617     59.70459475     443.3517456          45      78
117.6507915     59.71993792     447.0036011          46      78
117.3414552     59.73458472     458.0173035          47      78
117.0318700     59.74853523     459.9874573          48      78
116.7220412     59.76178895     460.6826477          49      78
121.6908490     59.62083079     370.9662476          33      79
121.3845485     59.64453694     382.3971252          34      79
121.0778420     59.66755774     399.5716248          35      79
120.7707373     59.68989218     433.3773499          36      79
120.4632500     59.71153867     428.9707947          37      79
120.1553883     59.73249626     389.1858521          38      79
119.8471635     59.75276376     380.0530090          39      79
119.5385905     59.77233982     380.9815063          40      79
119.2296775     59.79122356     402.3876953          41      79
118.9204373     59.80941385     413.1358337          42      79
118.6108817     59.82690965     430.0008850          43      79
118.3010225     59.84370998     434.7879333          44      79
117.9908726     59.85981384     443.8916626          45      79
117.6804419     59.87522042     451.1367493          46      79
117.3697424     59.88992885     460.6452942          47      79
117.0587913     59.90393919     461.5363159          48      79
121.7382608     59.77500389     362.6499634          33      80
121.4306435     59.79880889     369.6585999          34      80
121.1226148     59.82192581     388.7753296          35      80
120.8141827     59.84435358     423.6557312          36      80
120.5053630     59.86609064     420.2634583          37      80
120.1961639     59.88713599     388.6143188          38      80
119.8865969     59.90748844     364.0935669          39      80
119.5766770     59.92714663     372.4424133          40      80
119.2664127     59.94610967     389.4890442          41      80
118.9558168     59.96437640     406.8429260          42      80
118.6449012     59.98194579     427.2834167          43      80
118.3336780     59.99881685     442.5130615          44      80
118.0221603     60.01498855     451.6855469          45      80
117.7103579     60.03046009     458.4660339          46      80
117.3982832     60.04523058     459.2717285          47      80
117.0859527     60.05929896     459.3964539          48      80
121.7860915     59.92912438     352.7233887          33      81
121.4771464     59.95302892     359.2004395          34      81
121.1677844     59.97624259     375.4142761          35      81
120.8580137     59.99876434     402.5976868          36      81
120.5478502     60.02059257     391.1197510          37      81
120.2373022     60.04172629     375.4986877          38      81
119.9263815     60.06216428     350.8381958          39      81
119.6151031     60.08190516     355.9768066          40      81
119.3034757     60.10094804     372.9140015          41      81
118.9915123     60.11929176     392.3666382          42      81
118.6792250     60.13693525     419.2994080          43      81
118.3666258     60.15387752     440.3489075          44      81
118.0537282     60.17011754     446.8169556          45      81
117.7405422     60.18565448     455.1237183          46      81
117.4270801     60.20048746     456.7483521          47      81
117.1133587     60.21461540     457.2564087          48      81
121.5240612     60.10719454     341.9237366          34      82
121.2133545     60.13050564     347.9556580          35      82
120.9022338     60.15312201     360.3866272          36      82
120.5907150     60.17504204     372.7072449          37      82
120.2788066     60.19626472     356.6204224          38      82
119.9665204     60.21678883     344.8681335          39      82
119.6538719     60.23661299     343.3700562          40      82
119.3408696     60.25573626     354.1924133          41      82
119.0275267     60.27415749     367.5890503          42      82
118.7138557     60.29187560     385.5945129          43      82
118.3998686     60.30888958     421.0741882          44      82
118.0855790     60.32519838     433.1925049          45      82
117.7709970     60.34080119     440.3263550          46      82
121.5713962     60.26130637     330.4985962          34      83
121.2593335     60.28471556     332.8929138          35      83
120.9468511     60.30742720     346.0391541          36      83
120.6339653     60.32943967     362.9882813          37      83
120.3206848     60.35075195     357.9942017          38      83
120.0070214     60.37136279     342.4674683          39      83
119.6929907     60.39127079     334.4873352          40      83
119.3786015     60.41047502     338.7017517          41      83
119.0638672     60.42897430     355.2817383          42      83
118.7488002     60.44676755     375.2816772          43      83
118.4334129     60.46385375     408.9211121          44      83
118.1177190     60.48023183     429.3853149          45      83
117.8017288     60.49590096     436.2792664          46      83
121.6191552     60.41536081     319.6812744          34      84
121.3057249     60.43886878     324.5598145          35      84
120.9918692     60.46167636     340.3479919          36      84
120.6776047     60.48378191     357.6078186          37      84
120.3629401     60.50518440     357.0808716          38      84
120.0478876     60.52588257     338.4824829          39      84
119.7324627     60.54587500     331.1132202          40      84
119.4166744     60.56516076     333.2513733          41      84
119.1005365     60.58373865     348.6166077          42      84
118.7840612     60.60160757     377.3441467          43      84
118.4672613     60.61876648     412.6942749          44      84
118.1501507     60.63521433     430.1522522          45      84
121.6673447     60.56935864     316.4113464          34      85
121.3525349     60.59296607     321.1806335          35      85
121.0372941     60.61587025     335.7701721          36      85
120.7216390     60.63806953     348.3739319          37      85
120.4055783     60.65956286     351.9037170          38      85
120.0891244     60.68034898     337.6033020          39      85
119.7722931     60.70042644     330.1865845          40      85
121.3997686     60.74700374     320.5406494          35      86
